num_ecs,num_fsds,num_ssds,num_layers,neurons,dropout,act_func,l_rate,epochs,batch_size,train_ds,val_ds
11,11,11,4,222,0.4,relu,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,97,0.2,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,313,0.2,tanh,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,134,0.2,relu,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,280,0.4,tanh,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,276,0.4,sigmoid,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,260,0.4,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,379,0.4,sigmoid,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,412,0.0,sigmoid,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,314,0.4,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,238,0.2,relu,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,320,0.0,tanh,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,423,0.4,tanh,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,98,0.4,sigmoid,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,363,0.0,tanh,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,437,0.2,sigmoid,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,217,0.0,sigmoid,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,322,0.2,sigmoid,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,401,0.2,relu,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,419,0.0,relu,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,217,0.2,relu,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,435,0.4,sigmoid,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,186,0.0,tanh,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,77,0.0,sigmoid,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,102,0.0,tanh,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,208,0.2,relu,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,323,0.2,relu,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,160,0.0,tanh,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,310,0.0,tanh,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,103,0.0,relu,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,341,0.2,tanh,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,456,0.0,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,293,0.0,relu,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,365,0.0,tanh,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,217,0.2,sigmoid,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,325,0.2,relu,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,59,0.2,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,121,0.0,tanh,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,402,0.0,tanh,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,361,0.2,relu,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,256,0.0,relu,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,65,0.0,relu,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,152,0.2,sigmoid,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,195,0.0,sigmoid,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,407,0.4,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,154,0.2,relu,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,365,0.2,relu,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,395,0.2,tanh,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,52,0.2,tanh,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,228,0.2,relu,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,22,0.0,tanh,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,294,0.2,tanh,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,35,0.2,sigmoid,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,367,0.0,tanh,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,447,0.4,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,55,0.0,tanh,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,447,0.0,tanh,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,274,0.2,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,15,0.0,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,203,0.0,relu,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,397,0.4,relu,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,99,0.2,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,313,0.2,sigmoid,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,226,0.4,sigmoid,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,419,0.2,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,156,0.2,relu,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,437,0.4,relu,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,188,0.0,relu,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,203,0.2,sigmoid,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,305,0.2,sigmoid,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,436,0.0,relu,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,457,0.4,tanh,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,70,0.4,relu,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,135,0.4,sigmoid,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,422,0.4,relu,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,86,0.4,sigmoid,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,160,0.4,relu,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,452,0.4,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,433,0.2,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,19,0.4,relu,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,407,0.0,relu,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,407,0.4,tanh,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,169,0.2,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,32,0.0,relu,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,119,0.0,tanh,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,268,0.2,tanh,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,364,0.2,tanh,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,349,0.2,sigmoid,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,87,0.4,tanh,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,275,0.2,relu,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,496,0.0,tanh,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,172,0.0,tanh,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,306,0.0,tanh,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,407,0.0,tanh,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,126,0.0,sigmoid,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,172,0.2,sigmoid,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,255,0.0,tanh,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,193,0.0,tanh,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,190,0.2,sigmoid,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,465,0.2,sigmoid,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,274,0.0,sigmoid,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,27,0.2,sigmoid,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,458,0.0,relu,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,179,0.2,relu,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,75,0.4,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,432,0.2,relu,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,208,0.4,sigmoid,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,117,0.0,sigmoid,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,98,0.0,sigmoid,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,197,0.4,sigmoid,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,423,0.2,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,33,0.0,sigmoid,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,439,0.0,tanh,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,184,0.4,relu,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,248,0.2,sigmoid,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,262,0.4,sigmoid,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,334,0.2,tanh,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,374,0.0,relu,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,140,0.2,relu,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,140,0.4,relu,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,81,0.4,sigmoid,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,479,0.4,sigmoid,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,302,0.4,tanh,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,332,0.2,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,350,0.4,tanh,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,247,0.2,sigmoid,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,240,0.4,tanh,0.0001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,384,0.0,relu,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,275,0.4,sigmoid,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,114,0.2,sigmoid,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,437,0.0,tanh,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,351,0.2,tanh,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,254,0.4,sigmoid,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,471,0.2,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,151,0.0,relu,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,360,0.4,tanh,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,66,0.2,relu,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,174,0.0,relu,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,330,0.2,sigmoid,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,446,0.0,relu,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,155,0.0,tanh,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,86,0.0,tanh,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,480,0.0,tanh,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,248,0.2,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,73,0.0,tanh,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,39,0.4,relu,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,356,0.4,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,190,0.0,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,72,0.4,tanh,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,130,0.0,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,319,0.4,relu,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,79,0.4,relu,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,100,0.0,sigmoid,0.01,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,197,0.4,sigmoid,0.0001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,495,0.2,tanh,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,374,0.4,tanh,0.01,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,293,0.2,sigmoid,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,417,0.4,tanh,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,52,0.2,tanh,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,342,0.0,sigmoid,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,2,352,0.2,tanh,0.001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,451,0.4,relu,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,88,0.2,relu,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,416,0.0,sigmoid,0.001,300,64,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,262,0.0,relu,0.0001,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,1,447,0.2,tanh,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,84,0.4,relu,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,3,130,0.4,relu,0.01,300,32,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
11,11,11,4,235,0.0,tanh,0.001,300,128,datasets/7-5/train_orth/reg/ds_orth_pw_1_ec_train_reg_10.csv,
